id,city,state,state_abbr,population,median_age,average_household_size,median_income,household_income,household_income
295,WEST DENNIS,Massachusetts,MA,1158.0,59.3,1.75,38500.0,55973.0,55973.0
296,WESTFORD,Massachusetts,MA,24087.0,43.4,2.92,56537.0,51526.0,51526.0
297,WEST HARWICH,Massachusetts,MA,889.0,66.6,1.93,29792.0,38013.0,38013.0
298,WEST HYANNISPORT,Massachusetts,MA,368.0,48.0,2.73,57768.0,55492.0,55492.0
299,WESTMINSTER,Massachusetts,MA,7566.0,44.7,2.67,50632.0,43218.0,43218.0
300,WEST NEWBURY,Massachusetts,MA,4545.0,46.2,2.84,50761.0,58469.0,58469.0
301,WEST TISBURY,Massachusetts,MA,2417.0,57.3,2.56,38474.0,46615.0,46615.0
302,UPTON,Massachusetts,MA,7706.0,42.0,2.82,56001.0,48540.0,48540.0
303,WEST WAREHAM,Massachusetts,MA,4873.0,45.2,2.57,39016.0,38518.0,38518.0
304,WESTWOOD,Massachusetts,MA,15612.0,45.0,2.82,61134.0,66944.0,66944.0
305,WHITINSVILLE,Massachusetts,MA,9864.0,38.1,2.61,32157.0,32926.0,32926.0
306,WHITMAN,Massachusetts,MA,14864.0,38.9,2.75,36356.0,35036.0,35036.0
307,WILMINGTON,Massachusetts,MA,23538.0,42.3,2.93,44406.0,46239.0,46239.0
308,WINCHENDON,Massachusetts,MA,10738.0,41.3,2.69,30627.0,29400.0,29400.0
309,WINCHESTER,Massachusetts,MA,22579.0,43.3,2.81,63800.0,74405.0,74405.0
310,WOBURN,Massachusetts,MA,40375.0,40.0,2.56,40162.0,39344.0,39344.0
311,WORCESTER,Massachusetts,MA,185257.0,34.13,2.37,24068.89,25274.33,25274.33
312,CHERRY VALLEY,Massachusetts,MA,2451.0,40.6,2.79,35043.0,35915.0,35915.0
313,PAXTON,Massachusetts,MA,4845.0,41.2,2.8,40851.0,40615.0,40615.0
314,WRENTHAM,Massachusetts,MA,11597.0,43.2,2.77,44252.0,48677.0,48677.0
315,YARMOUTH PORT,Massachusetts,MA,6314.0,60.5,2.08,33505.0,43051.0,43051.0
316,KINGSTON,Massachusetts,MA,13210.0,43.4,2.73,38569.0,37695.0,37695.0
317,LAKEVILLE,Massachusetts,MA,11292.0,45.0,2.83,41165.0,41947.0,41947.0
318,ABBOT,Maine,ME,650.0,51.8,2.07,22434.0,25506.0,25506.0
319,ACTON,Maine,ME,2550.0,47.7,2.49,26623.0,28177.0,28177.0
320,ADDISON,Maine,ME,1078.0,53.1,2.06,22147.0,28179.0,28179.0
321,ALBION,Maine,ME,1976.0,42.1,2.52,22760.0,23969.0,23969.0
322,ALFRED,Maine,ME,7456.0,48.1,2.51,29907.0,28496.0,28496.0
323,ALNA,Maine,ME,776.0,43.9,2.5,32772.0,32278.0,32278.0
324,ANDOVER,Maine,ME,365.0,58.5,2.07,25556.0,25444.0,25444.0
325,ANSON,Maine,ME,2102.0,44.6,2.38,22515.0,19211.0,19211.0
326,ASHLAND,Maine,ME,1760.0,46.1,2.31,23662.0,20855.0,20855.0
327,ATHENS,Maine,ME,952.0,44.6,2.65,15978.0,14808.0,14808.0
328,AUBURN,Maine,ME,22941.0,39.0,2.25,26895.0,27362.0,27362.0
329,AUGUSTA,Maine,ME,25626.0,44.5,2.2,24884.0,25439.0,25439.0
330,AURORA,Maine,ME,172.0,53.2,2.29,25000.0,23876.0,23876.0
331,BAILEY ISLAND,Maine,ME,359.0,60.4,2.06,41429.0,40835.0,40835.0
332,BANGOR,Maine,ME,44578.0,37.9,2.23,24708.0,28056.0,28056.0
333,BAR HARBOR,Maine,ME,5356.0,44.3,2.14,28092.0,31658.0,31658.0
334,FRENCHBORO,Maine,ME,45.0,17.3,5.0,22500.0,13313.0,13313.0
335,BASS HARBOR,Maine,ME,493.0,53.0,1.83,20792.0,23042.0,23042.0
336,BATH,Maine,ME,10794.0,43.2,2.08,27772.0,32603.0,32603.0
337,BEALS,Maine,ME,405.0,46.6,2.23,18917.0,26932.0,26932.0
338,BELFAST,Maine,ME,8842.0,46.0,2.27,28436.0,29629.0,29629.0
339,BELGRADE,Maine,ME,2801.0,43.6,2.84,33634.0,28845.0,28845.0
340,BELGRADE LAKES,Maine,ME,349.0,56.9,1.89,23375.0,34899.0,34899.0
341,BENEDICTA,Maine,ME,232.0,58.3,2.0,17656.0,28762.0,28762.0
342,BERNARD,Maine,ME,476.0,61.4,2.03,25714.0,36613.0,36613.0
343,BERWICK,Maine,ME,7538.0,41.3,2.56,32606.0,32005.0,32005.0
344,BETHEL,Maine,ME,2950.0,52.2,2.47,22170.0,28007.0,28007.0
345,WEST BETHEL,Maine,ME,112.0,43.4,2.43,49321.0,38016.0,38016.0
346,BIDDEFORD,Maine,ME,23211.0,36.4,2.39,24786.0,27151.0,27151.0
347,BIDDEFORD POOL,Maine,ME,163.0,52.5,1.54,13688.0,26588.0,26588.0
348,BINGHAM,Maine,ME,1666.0,52.4,2.2,18512.0,19440.0,19440.0
349,BIRCH HARBOR,Maine,ME,123.0,49.9,2.24,25375.0,49172.0,49172.0
350,BLAINE,Maine,ME,738.0,43.0,2.31,22083.0,22978.0,22978.0
351,BLUE HILL,Maine,ME,2589.0,51.0,2.09,27393.0,36274.0,36274.0
353,BOOTHBAY,Maine,ME,1993.0,57.1,2.15,32224.0,40701.0,40701.0
354,BOOTHBAY HARBOR,Maine,ME,1921.0,59.1,1.83,25553.0,30970.0,30970.0
355,BOWDOINHAM,Maine,ME,2862.0,44.3,2.42,33327.0,32904.0,32904.0
356,BRADFORD,Maine,ME,1103.0,44.5,2.55,21768.0,19777.0,19777.0
357,BRADLEY,Maine,ME,1478.0,48.1,2.31,27096.0,31140.0,31140.0
358,BREWER,Maine,ME,9167.0,40.3,2.4,28456.0,29174.0,29174.0
359,BRIDGEWATER,Maine,ME,578.0,48.9,2.32,23558.0,23741.0,23741.0
360,BRIDGTON,Maine,ME,5282.0,42.9,2.47,25219.0,23726.0,23726.0
361,BRISTOL,Maine,ME,1104.0,54.6,2.22,26593.0,30481.0,30481.0
362,BROOKLIN,Maine,ME,857.0,53.8,2.19,21118.0,32046.0,32046.0
363,BROOKS,Maine,ME,1646.0,43.1,2.38,19655.0,17189.0,17189.0
364,BROOKSVILLE,Maine,ME,798.0,55.7,2.31,29375.0,39680.0,39680.0
365,HARBORSIDE,Maine,ME,83.0,59.8,1.98,36250.0,51392.0,51392.0
366,BROOKTON,Maine,ME,226.0,59.8,2.15,22188.0,22937.0,22937.0
367,BROWNFIELD,Maine,ME,1428.0,46.8,2.58,28212.0,24674.0,24674.0
368,BROWNVILLE,Maine,ME,1209.0,55.7,2.15,21208.0,21890.0,21890.0
369,BROWNVILLE JUNCTION,Maine,ME,264.0,38.6,2.42,19241.0,16233.0,16233.0
370,BRUNSWICK,Maine,ME,20523.0,43.8,2.27,27223.0,33716.0,33716.0
371,BRYANT POND,Maine,ME,1625.0,47.8,2.73,21892.0,24849.0,24849.0
372,BUCKFIELD,Maine,ME,2998.0,42.9,2.74,27185.0,25566.0,25566.0
373,BUCKSPORT,Maine,ME,5451.0,45.1,2.25,23519.0,27370.0,27370.0
374,BURLINGTON,Maine,ME,233.0,60.3,1.88,21250.0,20768.0,20768.0
375,BURNHAM,Maine,ME,1206.0,49.6,2.25,21129.0,24020.0,24020.0
376,CALAIS,Maine,ME,3018.0,46.3,2.07,20795.0,29551.0,29551.0
377,CAMBRIDGE,Maine,ME,467.0,56.9,2.06,18274.0,19316.0,19316.0
378,CAMDEN,Maine,ME,4837.0,53.9,2.01,30444.0,35686.0,35686.0
379,HOPE,Maine,ME,1522.0,43.5,2.52,25072.0,26596.0,26596.0
380,CANAAN,Maine,ME,2354.0,37.6,2.61,25000.0,22454.0,22454.0
381,CANTON,Maine,ME,916.0,47.3,2.85,24770.0,22940.0,22940.0
382,CAPE NEDDICK,Maine,ME,2428.0,49.5,2.47,42994.0,51675.0,51675.0
383,CARATUNK,Maine,ME,105.0,53.7,2.44,19375.0,23302.0,23302.0
384,GREENBUSH,Maine,ME,1544.0,46.9,2.29,21927.0,23077.0,23077.0
385,CARIBOU,Maine,ME,9290.0,46.9,2.21,21980.0,25694.0,25694.0
386,CARMEL,Maine,ME,2792.0,39.0,2.65,27064.0,25221.0,25221.0
387,CASCO,Maine,ME,3767.0,42.8,2.53,23116.0,25969.0,25969.0
388,CASTINE,Maine,ME,1276.0,21.2,2.31,7000.0,20545.0,20545.0
390,CHARLESTON,Maine,ME,1471.0,43.6,2.83,21250.0,19602.0,19602.0
391,CHEBEAGUE ISLAND,Maine,ME,454.0,62.7,1.92,30759.0,54331.0,54331.0
392,CHERRYFIELD,Maine,ME,1185.0,51.6,2.02,21633.0,26221.0,26221.0
393,CHINA VILLAGE,Maine,ME,81.0,62.2,2.53,21550.0,27449.0,27449.0
395,CLINTON,Maine,ME,3374.0,45.8,2.45,23975.0,20747.0,20747.0
396,COLUMBIA FALLS,Maine,ME,932.0,39.2,2.35,22596.0,23722.0,23722.0
397,COREA,Maine,ME,196.0,68.5,2.31,17500.0,22782.0,22782.0
398,CORINNA,Maine,ME,1918.0,48.2,2.27,23137.0,25046.0,25046.0
399,CORNISH,Maine,ME,1289.0,46.1,2.23,23077.0,32521.0,32521.0
400,CRANBERRY ISLES,Maine,ME,72.0,69.3,1.64,33000.0,48599.0,48599.0
401,CUMBERLAND CENTER,Maine,ME,6345.0,39.6,2.83,51434.0,47751.0,47751.0
402,CUSHING,Maine,ME,1475.0,43.4,2.51,25019.0,24842.0,24842.0
403,CUTLER,Maine,ME,534.0,44.4,2.24,24250.0,27902.0,27902.0
404,DAMARISCOTTA,Maine,ME,2016.0,49.8,1.99,31543.0,32382.0,32382.0
405,DANFORTH,Maine,ME,751.0,55.5,2.2,13375.0,15014.0,15014.0
406,WAITE,Maine,ME,168.0,42.4,2.55,18516.0,16182.0,16182.0
407,DEER ISLE,Maine,ME,1726.0,54.0,2.21,25282.0,31919.0,31919.0
408,DENMARK,Maine,ME,1089.0,45.8,2.9,27356.0,27163.0,27163.0
409,DENNYSVILLE,Maine,ME,696.0,40.4,2.51,21042.0,21712.0,21712.0
410,DETROIT,Maine,ME,901.0,42.1,2.64,21083.0,23521.0,23521.0
411,DEXTER,Maine,ME,4129.0,48.9,2.2,20050.0,20718.0,20718.0
412,DIXFIELD,Maine,ME,2657.0,42.9,2.8,16888.0,18853.0,18853.0
413,DIXMONT,Maine,ME,1272.0,47.7,2.32,24635.0,26057.0,26057.0
414,DOVER FOXCROFT,Maine,ME,4574.0,49.9,2.2,23317.0,25312.0,25312.0
415,SEBEC,Maine,ME,490.0,47.4,2.44,18438.0,23151.0,23151.0
416,DRESDEN,Maine,ME,1788.0,46.0,2.45,31563.0,30233.0,30233.0
417,EAGLE LAKE,Maine,ME,875.0,57.7,2.17,17853.0,22352.0,22352.0
418,EAST ANDOVER,Maine,ME,191.0,53.7,2.62,35250.0,24368.0,24368.0
419,EAST BALDWIN,Maine,ME,624.0,43.6,2.72,27391.0,25227.0,25227.0
420,EAST BOOTHBAY,Maine,ME,541.0,66.6,1.8,35435.0,54257.0,54257.0
421,CORINTH,Maine,ME,2833.0,42.7,2.86,27250.0,22319.0,22319.0
422,EAST DIXFIELD,Maine,ME,36.0,55.2,1.2,35882.0,27125.0,27125.0
423,EDDINGTON,Maine,ME,2868.0,45.5,2.4,30127.0,27060.0,27060.0
424,HOLDEN,Maine,ME,4611.0,44.6,2.5,30435.0,33123.0,33123.0
425,LEBANON,Maine,ME,6168.0,40.8,2.79,27368.0,25120.0,25120.0
427,EAST MACHIAS,Maine,ME,1488.0,39.1,2.52,23068.0,21811.0,21811.0
428,EAST MILLINOCKET,Maine,ME,1804.0,49.1,2.16,20868.0,22644.0,22644.0
430,EASTON,Maine,ME,1177.0,40.9,2.36,21875.0,24760.0,24760.0
432,EASTPORT,Maine,ME,1399.0,53.7,1.9,19603.0,24211.0,24211.0
433,SEBAGO,Maine,ME,1552.0,50.4,2.21,29361.0,33475.0,33475.0
434,STONEHAM,Maine,ME,334.0,48.1,3.06,24200.0,19650.0,19650.0
435,EAST WATERBORO,Maine,ME,2897.0,41.1,2.73,33125.0,29661.0,29661.0
436,EAST WILTON,Maine,ME,60.0,52.0,1.2,29113.0,31340.0,31340.0
438,ELIOT,Maine,ME,6380.0,47.4,2.48,35329.0,35670.0,35670.0
439,ELLSWORTH,Maine,ME,13821.0,46.2,2.32,26790.0,29297.0,29297.0
440,ETNA,Maine,ME,1142.0,48.2,2.64,21250.0,21512.0,21512.0
442,EXETER,Maine,ME,1061.0,47.8,2.46,24091.0,24417.0,24417.0
443,FAIRFIELD,Maine,ME,6555.0,40.6,2.54,23417.0,21900.0,21900.0
444,FARMINGTON,Maine,ME,9687.0,39.5,2.43,20166.0,22690.0,22690.0
445,FORT FAIRFIELD,Maine,ME,3367.0,48.0,2.09,23766.0,27875.0,27875.0
447,FORT KENT,Maine,ME,4665.0,46.3,2.23,20843.0,23601.0,23601.0
448,FRANKFORT,Maine,ME,983.0,43.6,2.24,23711.0,22643.0,22643.0
449,FRANKLIN,Maine,ME,1830.0,48.0,2.29,20702.0,20848.0,20848.0
450,FREEDOM,Maine,ME,1544.0,47.8,2.46,24531.0,23479.0,23479.0
451,FREEPORT,Maine,ME,8296.0,46.6,2.43,33572.0,45150.0,45150.0
452,FRIENDSHIP,Maine,ME,1035.0,48.6,2.49,23622.0,27226.0,27226.0
453,FRYEBURG,Maine,ME,3806.0,45.4,2.88,20511.0,19591.0,19591.0
454,FARMINGDALE,Maine,ME,2828.0,49.2,1.94,30387.0,28725.0,28725.0
455,GARDINER,Maine,ME,11341.0,41.3,2.46,30907.0,26550.0,26550.0
456,RANDOLPH,Maine,ME,2011.0,40.1,2.33,27063.0,27876.0,27876.0
457,GARLAND,Maine,ME,1237.0,44.2,2.57,22123.0,22396.0,22396.0
458,GEORGETOWN,Maine,ME,922.0,59.0,2.12,32740.0,39091.0,39091.0
459,GORHAM,Maine,ME,17147.0,38.2,2.6,33251.0,34137.0,34137.0
460,GOULDSBORO,Maine,ME,1116.0,46.3,2.38,25848.0,32945.0,32945.0
461,GRAND ISLE,Maine,ME,473.0,56.2,1.99,15294.0,20629.0,20629.0
462,GRAY,Maine,ME,7537.0,43.1,2.36,33059.0,35180.0,35180.0
463,GREENE,Maine,ME,4354.0,38.3,2.67,32834.0,28886.0,28886.0
464,GREENVILLE,Maine,ME,1901.0,56.6,2.16,24447.0,26413.0,26413.0
465,SHIRLEY MILLS,Maine,ME,202.0,54.1,2.15,27232.0,29694.0,29694.0
466,GREENVILLE JUNCTION,Maine,ME,11.0,71.5,1.57,19063.0,16482.0,16482.0
467,GUILFORD,Maine,ME,2347.0,50.0,2.3,22668.0,22354.0,22354.0
468,HALLOWELL,Maine,ME,2453.0,44.8,2.02,26336.0,31619.0,31619.0
469,HAMPDEN,Maine,ME,8890.0,43.5,2.58,35175.0,38685.0,38685.0
470,HANCOCK,Maine,ME,2121.0,47.9,2.13,28294.0,28044.0,28044.0
471,HANOVER,Maine,ME,179.0,55.4,2.16,32500.0,38512.0,38512.0
472,HARMONY,Maine,ME,1305.0,49.2,2.21,17313.0,20079.0,20079.0
473,HARRINGTON,Maine,ME,1016.0,49.5,2.37,22930.0,21432.0,21432.0
474,HARRISON,Maine,ME,3118.0,52.2,2.24,26551.0,27609.0,27609.0
475,HARTLAND,Maine,ME,1680.0,48.4,2.33,20341.0,19394.0,19394.0
476,HEBRON,Maine,ME,1852.0,35.4,3.48,20829.0,20024.0,20024.0
478,HIRAM,Maine,ME,1719.0,44.7,2.8,19408.0,20864.0,20864.0
479,HOLLIS CENTER,Maine,ME,4473.0,47.6,2.26,30236.0,30323.0,30323.0
480,HOULTON,Maine,ME,9777.0,45.1,2.3,21306.0,23263.0,23263.0
481,NEW LIMERICK,Maine,ME,498.0,49.8,2.22,24514.0,28249.0,28249.0
482,HOWLAND,Maine,ME,1454.0,43.9,2.64,19427.0,18858.0,18858.0
483,HUDSON,Maine,ME,1640.0,41.7,2.66,25047.0,24655.0,24655.0
484,ISLAND FALLS,Maine,ME,1391.0,54.3,2.39,18491.0,22286.0,22286.0
485,ISLESBORO,Maine,ME,759.0,52.3,2.13,35313.0,52303.0,52303.0
486,ISLESFORD,Maine,ME,71.0,51.7,1.97,43750.0,41707.0,41707.0
487,JACKMAN,Maine,ME,950.0,50.0,1.96,25682.0,25736.0,25736.0
488,JAY,Maine,ME,4684.0,41.2,2.71,28136.0,25427.0,25427.0
489,JEFFERSON,Maine,ME,2935.0,43.5,2.53,24824.0,22866.0,22866.0
490,JONESBORO,Maine,ME,696.0,38.0,2.45,23047.0,19931.0,19931.0
491,JONESPORT,Maine,ME,1321.0,52.0,2.16,20410.0,24297.0,24297.0
492,KENDUSKEAG,Maine,ME,1149.0,35.9,2.54,31083.0,24445.0,24445.0
493,KENNEBUNK,Maine,ME,11223.0,51.3,2.22,36444.0,48702.0,48702.0
494,KENNEBUNKPORT,Maine,ME,7734.0,47.3,2.26,34468.0,39657.0,39657.0
495,KENTS HILL,Maine,ME,1044.0,51.1,2.45,31859.0,31825.0,31825.0
496,PARSONSFIELD,Maine,ME,1858.0,45.9,2.44,23250.0,26309.0,26309.0
497,KINGFIELD,Maine,ME,1404.0,53.7,2.09,25444.0,32200.0,32200.0
498,KINGMAN,Maine,ME,195.0,57.3,1.64,19948.0,20117.0,20117.0
499,KITTERY,Maine,ME,7939.0,40.6,2.35,35415.0,38760.0,38760.0
500,KITTERY POINT,Maine,ME,1710.0,61.8,1.82,27130.0,54076.0,54076.0
501,LAGRANGE,Maine,ME,699.0,45.4,2.39,20208.0,20843.0,20843.0
502,LEE,Maine,ME,946.0,48.4,2.59,21992.0,22894.0,22894.0
503,LEEDS,Maine,ME,2300.0,40.2,2.7,28750.0,23165.0,23165.0
504,LEVANT,Maine,ME,2941.0,40.5,2.7,29979.0,25965.0,25965.0
505,LEWISTON,Maine,ME,36211.0,40.1,2.11,22054.0,23776.0,23776.0
506,LIBERTY,Maine,ME,878.0,44.9,2.25,27750.0,22393.0,22393.0
507,LIMERICK,Maine,ME,2981.0,38.3,2.52,25211.0,23394.0,23394.0
508,LIMESTONE,Maine,ME,2260.0,37.1,2.38,15718.0,16025.0,16025.0
509,LIMINGTON,Maine,ME,3712.0,43.1,2.91,29222.0,23973.0,23973.0
510,LINCOLN,Maine,ME,5845.0,44.4,2.43,20173.0,26384.0,26384.0
511,LINCOLNVILLE,Maine,ME,3828.0,50.2,2.25,31104.0,36281.0,36281.0
512,DURHAM,Maine,ME,3910.0,42.8,2.49,37023.0,34031.0,34031.0
513,LISBON,Maine,ME,4189.0,40.5,2.29,27167.0,24591.0,24591.0
514,LISBON FALLS,Maine,ME,4683.0,37.0,2.63,28311.0,26507.0,26507.0
515,LITCHFIELD,Maine,ME,3611.0,45.3,2.56,35293.0,33818.0,33818.0
516,LITTLE DEER ISLE,Maine,ME,257.0,60.5,2.38,23984.0,98232.0,98232.0
517,LIVERMORE,Maine,ME,2073.0,43.5,2.45,29333.0,28962.0,28962.0
518,LIVERMORE FALLS,Maine,ME,3051.0,39.2,2.18,20500.0,18501.0,18501.0
519,GREENWOOD,Maine,ME,681.0,46.9,2.84,26827.0,29955.0,29955.0
520,LONG ISLAND,Maine,ME,257.0,55.3,2.18,37292.0,40008.0,40008.0
521,LOVELL,Maine,ME,1069.0,50.9,2.65,28947.0,29316.0,29316.0
522,LUBEC,Maine,ME,1748.0,56.7,2.06,17722.0,24386.0,24386.0
523,MACHIAS,Maine,ME,3239.0,44.0,2.14,20100.0,21605.0,21605.0
524,WESLEY,Maine,ME,89.0,60.2,1.82,20521.0,25392.0,25392.0
525,MACHIASPORT,Maine,ME,1092.0,48.8,2.39,21269.0,24820.0,24820.0
526,MADAWASKA,Maine,ME,3264.0,51.8,2.03,22417.0,23488.0,23488.0
527,MADISON,Maine,ME,4726.0,51.5,2.11,22585.0,23739.0,23739.0
528,MANCHESTER,Maine,ME,2552.0,46.4,2.41,35489.0,39519.0,39519.0
529,MAPLETON,Maine,ME,2897.0,42.7,2.36,27781.0,27361.0,27361.0
530,MARS HILL,Maine,ME,1405.0,44.8,2.4,20931.0,22847.0,22847.0
531,MATINICUS,Maine,ME,67.0,54.1,1.86,21964.0,26330.0,26330.0
532,MATTAWAMKEAG,Maine,ME,894.0,50.2,2.14,20387.0,21615.0,21615.0
533,MECHANIC FALLS,Maine,ME,2954.0,40.6,2.54,29680.0,24163.0,24163.0
534,MEDDYBEMPS,Maine,ME,297.0,59.8,2.05,26250.0,30227.0,30227.0
535,BREMEN,Maine,ME,820.0,52.3,2.37,29167.0,28859.0,28859.0
536,MEDWAY,Maine,ME,1168.0,48.3,2.32,21842.0,22179.0,22179.0
537,MEXICO,Maine,ME,2620.0,53.6,2.69,22206.0,24333.0,24333.0
538,MILBRIDGE,Maine,ME,1510.0,46.6,2.27,20777.0,22874.0,22874.0
539,MILFORD,Maine,ME,3002.0,38.6,2.52,26030.0,24805.0,24805.0
540,MILLINOCKET,Maine,ME,4768.0,54.9,2.09,21976.0,25959.0,25959.0
541,MILO,Maine,ME,3002.0,43.6,2.33,17335.0,17327.0,17327.0
542,MINOT,Maine,ME,2589.0,43.5,2.79,28611.0,32657.0,32657.0
543,MONHEGAN,Maine,ME,52.0,48.5,2.0,35313.0,40958.0,40958.0
544,MONMOUTH,Maine,ME,3080.0,48.4,2.54,31824.0,29987.0,29987.0
545,MONROE,Maine,ME,968.0,48.4,2.21,23125.0,25278.0,25278.0
546,MONSON,Maine,ME,583.0,55.5,2.25,22163.0,26453.0,26453.0
547,MONTICELLO,Maine,ME,679.0,51.3,2.25,20724.0,25521.0,25521.0
548,MORRILL,Maine,ME,1943.0,45.1,2.33,26867.0,25625.0,25625.0
549,MOUNT DESERT,Maine,ME,1109.0,53.1,2.09,42647.0,50894.0,50894.0
550,MOUNT VERNON,Maine,ME,1590.0,47.1,2.31,29801.0,28105.0,28105.0
551,NAPLES,Maine,ME,3943.0,46.9,2.39,30703.0,30301.0,30301.0
552,NEWCASTLE,Maine,ME,1653.0,46.5,2.08,36385.0,39766.0,39766.0
553,NEWFIELD,Maine,ME,342.0,39.6,2.57,23583.0,20892.0,20892.0
554,NEW GLOUCESTER,Maine,ME,5679.0,42.3,2.61,38514.0,30160.0,30160.0
555,NEW HARBOR,Maine,ME,845.0,58.9,2.04,31538.0,33926.0,33926.0
556,PEMAQUID,Maine,ME,158.0,63.4,1.7,37361.0,42270.0,42270.0
557,NEWPORT,Maine,ME,3236.0,45.4,2.34,27335.0,26313.0,26313.0
558,NEWRY,Maine,ME,391.0,52.6,2.52,27500.0,31250.0,31250.0
559,NEW SHARON,Maine,ME,1567.0,41.1,2.77,23506.0,23966.0,23966.0
560,NEW SWEDEN,Maine,ME,607.0,49.6,2.45,25000.0,23200.0,23200.0
561,NEW VINEYARD,Maine,ME,900.0,42.5,2.96,24279.0,24433.0,24433.0
562,NOBLEBORO,Maine,ME,1714.0,47.8,2.26,30344.0,31394.0,31394.0
563,NORRIDGEWOCK,Maine,ME,4169.0,47.7,2.56,21515.0,25355.0,25355.0
564,NORTH ANSON,Maine,ME,2054.0,47.3,2.47,23408.0,24296.0,24296.0
565,NORTH BERWICK,Maine,ME,4704.0,45.1,2.52,30191.0,31796.0,31796.0
567,NORTHEAST HARBOR,Maine,ME,488.0,48.5,1.91,39079.0,30987.0,30987.0
568,EDGECOMB,Maine,ME,1082.0,52.1,2.03,29132.0,34511.0,34511.0
569,NORTH HAVEN,Maine,ME,540.0,48.5,2.32,30347.0,36921.0,36921.0
570,NORTH MONMOUTH,Maine,ME,1117.0,47.0,2.33,25373.0,30087.0,30087.0
571,NEW PORTLAND,Maine,ME,848.0,57.5,2.06,26385.0,30251.0,30251.0
572,SULLIVAN,Maine,ME,1064.0,47.3,2.39,23886.0,26527.0,26527.0
573,NORTH VASSALBORO,Maine,ME,246.0,27.2,3.51,32308.0,17674.0,17674.0
574,NORTH WATERBORO,Maine,ME,2952.0,44.0,2.68,37025.0,28477.0,28477.0
575,NORTH WATERFORD,Maine,ME,29.0,65.9,1.81,51250.0,43593.0,43593.0
576,WHITEFIELD,Maine,ME,2369.0,44.5,2.47,21743.0,24011.0,24011.0
577,WINDHAM,Maine,ME,17976.0,39.9,2.67,34183.0,31327.0,31327.0
578,NORWAY,Maine,ME,4968.0,37.1,2.92,22577.0,20137.0,20137.0
579,OAKFIELD,Maine,ME,738.0,44.8,2.65,20043.0,17020.0,17020.0
580,OAKLAND,Maine,ME,7264.0,45.2,2.43,26621.0,28402.0,28402.0
581,OGUNQUIT,Maine,ME,1217.0,59.8,1.82,35543.0,50524.0,50524.0
582,OCEAN PARK,Maine,ME,491.0,65.5,1.51,35000.0,39134.0,39134.0
583,OLD ORCHARD BEACH,Maine,ME,8254.0,52.1,1.87,28798.0,44447.0,44447.0
584,OLD TOWN,Maine,ME,9231.0,37.9,2.29,21394.0,24861.0,24861.0
585,OQUOSSOC,Maine,ME,119.0,62.6,1.68,35139.0,46379.0,46379.0
586,ORIENT,Maine,ME,628.0,55.2,2.12,18269.0,26058.0,26058.0
587,ORLAND,Maine,ME,2133.0,51.4,2.25,24812.0,28314.0,28314.0
588,ORONO,Maine,ME,10914.0,22.05,2.34,8982.5,14560.5,14560.5
589,ORRINGTON,Maine,ME,3676.0,48.9,2.31,30952.0,29876.0,29876.0
590,ORRS ISLAND,Maine,ME,634.0,61.1,1.99,42500.0,49821.0,49821.0
591,OWLS HEAD,Maine,ME,1559.0,52.5,2.25,29861.0,33637.0,33637.0
592,OXBOW,Maine,ME,56.0,66.0,2.15,17813.0,20816.0,20816.0
593,OXFORD,Maine,ME,6677.0,43.3,2.84,24930.0,22424.0,22424.0
594,PALERMO,Maine,ME,1483.0,49.0,2.29,27198.0,37242.0,37242.0
595,PALMYRA,Maine,ME,2051.0,44.5,2.48,23057.0,23546.0,23546.0
596,PASSADUMKEAG,Maine,ME,535.0,49.6,2.4,22946.0,22982.0,22982.0
597,PATTEN,Maine,ME,1151.0,56.4,1.92,22219.0,26382.0,26382.0
598,PEMBROKE,Maine,ME,1194.0,53.0,2.23,23848.0,23517.0,23517.0
599,PENOBSCOT,Maine,ME,1214.0,54.0,2.08,25703.0,31017.0,31017.0
600,PERHAM,Maine,ME,415.0,43.5,2.59,21080.0,20320.0,20320.0
601,PERRY,Maine,ME,1398.0,39.4,2.34,22805.0,20963.0,20963.0
602,PHILLIPS,Maine,ME,1766.0,46.7,2.38,18571.0,19607.0,19607.0
603,PHIPPSBURG,Maine,ME,2198.0,55.4,2.12,35147.0,45644.0,45644.0
604,PITTSFIELD,Maine,ME,4092.0,42.3,2.61,19784.0,20496.0,20496.0
605,PLYMOUTH,Maine,ME,1280.0,45.9,2.44,27581.0,25643.0,25643.0
606,POLAND,Maine,ME,5558.0,44.8,2.37,30408.0,28600.0,28600.0
607,PORTAGE,Maine,ME,346.0,59.4,1.98,24231.0,23958.0,23958.0
608,PORT CLYDE,Maine,ME,229.0,51.9,2.08,32434.0,63725.0,63725.0
609,PORTER,Maine,ME,1612.0,49.1,2.95,18965.0,22139.0,22139.0
610,PORTLAND,Maine,ME,65843.0,40.45,2.03,28263.0,33327.5,33327.5
611,FALMOUTH,Maine,ME,11629.0,47.1,2.5,48491.0,63257.0,63257.0
612,SOUTH PORTLAND,Maine,ME,25738.0,41.0,2.33,30335.0,33622.0,33622.0
613,CAPE ELIZABETH,Maine,ME,9079.0,50.8,2.43,51273.0,53296.0,53296.0
614,PEAKS ISLAND,Maine,ME,858.0,56.2,2.12,35305.0,46224.0,46224.0
615,CUMBERLAND FORESIDE,Maine,ME,1350.0,53.0,2.42,61250.0,97877.0,97877.0
